Used config:
{'B': 16,
 'B_seq': 16,
 'D': 128,
 'D_inner': 512,
 'D_k': 16,
 'D_v': 16,
 'H': 8,
 'I': 100,
 'M': 100,
 'N': 900,
 'attn_dropout': 0.1,
 'data_dir': 'data/megapixel_mnist/dsets/megapixel_mnist_1500',
 'dropout': 0.1,
 'eager': True,
 'enc_type': 'resnet18',
 'eps': 1e-06,
 'is_image': True,
 'lr': 0.001,
 'n_chan_in': 1,
 'n_class': 10,
 'n_epoch': 150,
 'n_epoch_warmup': 10,
 'n_res_blocks': 2,
 'n_token': 4,
 'n_worker': 8,
 'patch_size': [50, 50],
 'patch_stride': [50, 50],
 'pin_memory': True,
 'pretrained': False,
 'seed': 0,
 'shuffle': True,
 'shuffle_style': 'batch',
 'tasks': {'task0': {'act_fn': 'softmax',
                     'id': 0,
                     'metric': 'accuracy',
                     'name': 'majority'},
           'task1': {'act_fn': 'softmax',
                     'id': 1,
                     'metric': 'accuracy',
                     'name': 'max'},
           'task2': {'act_fn': 'softmax',
                     'id': 2,
                     'metric': 'accuracy',
                     'name': 'top'},
           'task3': {'act_fn': 'sigmoid',
                     'id': 3,
                     'metric': 'multilabel_accuracy',
                     'name': 'multi'}},
 'track_efficiency': True,
 'track_epoch': 0,
 'use_pos': True,
 'wd': 0.1}
/usr/local/lib/python3.10/dist-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
/usr/local/lib/python3.10/dist-packages/torch/autograd/graph.py:744: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
time:  371.7478332519531
time:  370.83544921875
time:  370.9931640625
time:  371.0812072753906
time:  379.1257629394531
time:  370.82110595703125
time:  371.91168212890625
time:  371.1651916503906
time:  371.5328063964844
time:  371.20001220703125
time:  371.48980712890625
time:  371.2010192871094
time:  371.55328369140625
time:  371.0730285644531
time:  371.09246826171875
time:  371.373046875
time:  371.34234619140625
time:  371.8021240234375
time:  371.62701416015625
time:  371.4068603515625
time:  371.33721923828125
time:  371.23687744140625
time:  371.7734375
time:  371.24609375
time:  371.525634765625
time:  371.525634765625
time:  371.8993835449219
time:  371.5389404296875
time:  371.3761291503906
time:  371.63623046875
time:  370.9982604980469
time:  371.65875244140625
time:  371.4303894042969
time:  371.8604736328125
time:  371.3300476074219
time:  372.1338806152344
time:  371.59832763671875
time:  372.5014953613281
time:  371.6833190917969
time:  373.2838439941406
time:  371.7990417480469
time:  371.91986083984375
time:  373.1773376464844
time:  371.46929931640625
time:  373.1671142578125
time:  371.4539489746094
time:  377.4105529785156
time:  372.3325500488281
time:  372.0837097167969
time:  372.5998229980469
time:  372.4503173828125
time:  372.0284118652344
time:  371.9465026855469
time:  372.0058898925781
time:  371.9362487792969
time:  372.1308288574219
time:  371.96697998046875
time:  371.8912048339844
time:  372.0704040527344
time:  371.9372863769531
time:  372.279296875
time:  372.10418701171875
time:  372.7145080566406
time:  372.5322265625
time:  372.2639465332031
time:  372.4195861816406
time:  372.8558044433594
time:  372.7319030761719
time:  372.90087890625
time:  372.1379699707031
time:  372.7001647949219
time:  371.92498779296875
time:  373.1097717285156
time:  373.1353454589844
time:  372.927490234375
time:  374.677490234375
time:  372.91827392578125
time:  372.4349365234375
time:  373.9535217285156
time:  371.9598083496094
time:  373.2551574707031
time:  372.2926025390625
time:  372.5434875488281
time:  372.3417663574219
time:  372.5752258300781
time:  372.5066223144531
time:  372.7175598144531
time:  372.5608825683594
time:  372.66021728515625
time:  372.5393981933594
time:  372.77593994140625
time:  373.1036071777344
time:  372.5946960449219
time:  372.790283203125
time:  372.7831115722656
time:  372.72882080078125
time:  372.6950378417969
time:  372.537353515625
time:  373.1138610839844
time:  372.7052917480469
time:  374.0323791503906
time:  372.6253967285156
time:  373.818359375
time:  372.78515625
time:  373.4302673339844
time:  373.138427734375
time:  373.3114929199219
time:  373.3196716308594
time:  374.35699462890625
time:  373.1169128417969
time:  373.2521057128906
time:  372.9530944824219
time:  373.12921142578125
time:  373.7067565917969
time:  373.0145263671875
time:  373.5541687011719
time:  373.1517333984375
time:  373.7845764160156
time:  373.3463134765625
time:  373.9269104003906
time:  373.3166198730469
time:  374.0334167480469
time:  373.2418518066406
time:  373.7303161621094
time:  372.6376953125
time:  373.7292785644531
time:  372.8977966308594
time:  373.74053955078125
time:  373.5603332519531
time:  373.85009765625
time:  374.0835876464844
time:  373.74566650390625
time:  374.5761413574219
time:  374.1747131347656
time:  373.7763977050781
time:  373.2060241699219
time:  373.8818664550781
time:  373.4067077636719
time:  373.5951232910156
time:  374.72869873046875
time:  373.8859558105469
time:  374.4716796875
time:  373.57977294921875
time:  374.1265869140625
time:  374.6529235839844
time:  374.1378479003906
time:  374.5740661621094
time:  374.1716613769531
time:  374.54132080078125
time:  373.6227722167969
time:  374.3590393066406
time:  375.36871337890625
time:  373.89312744140625
time:  374.793212890625
time:  373.6678466796875
time:  374.2791748046875
time:  374.7307434082031
time:  373.5920715332031
time:  374.37030029296875
time:  374.9908447265625
time:  374.8362121582031
time:  374.5331115722656
time:  374.5218505859375
time:  374.3866882324219
time:  374.371337890625
time:  375.1669616699219
time:  374.8136901855469
time:  374.9161071777344
time:  375.07891845703125
time:  374.8413391113281
time:  375.2273864746094
time:  375.16082763671875
time:  374.09381103515625
time:  376.30157470703125
time:  375.0911865234375
time:  374.2167053222656
time:  375.3922424316406
time:  375.2601623535156
time:  375.689208984375
time:  374.7952575683594
time:  374.5382385253906
time:  375.54888916015625
time:  375.6144714355469
time:  373.8450012207031
time:  375.1639099121094
time:  375.45880126953125
time:  375.2878112792969
time:  375.31646728515625
time:  374.5484924316406
time:  375.0061950683594
time:  376.3640441894531
time:  375.0717468261719
time:  375.0297546386719
time:  376.3138427734375
time:  376.1919860839844
time:  375.01336669921875
time:  376.4295654296875
time:  375.7793273925781
time:  375.56939697265625
